file_size_bytes,file_extension,mime_type,creation_time_delta,entropy,num_strings,avg_string_length,printable_ratio,null_byte_ratio,number_of_sections,has_executable_flag,has_macros,imported_functions_count,suspicious_api_score,source_channel,user_privilege_level,access_time_category,class_label,split,record_id
4293958.0,.cfg,text/csv,211516.32475243259,1.0,2557.0,20.485981553391046,0.7501929230073269,0.010688751707509317,1.0,False,False,1.0,0.22908386174076187,web,standard,recent,benign,,synth-36
3717152.0,.log,text/plain,38862.75143690987,1.0,2926.0,22.30663470422389,0.6402529508365866,0.017661941007192716,4.0,False,False,12.0,0.06301718386638758,web,standard,archival,benign,,synth-37
2382754.0,.txt,text/plain,55892.46936451517,1.0,150.0,21.738780202871464,0.9489394383268561,0.0025215893185040784,4.0,False,False,8.0,0.09127326897115623,web,standard,recent,benign,,synth-38
2396760.0,.log,application/json,108761.75316032319,1.0,3785.0,14.754324473291357,0.82962402742076,6.43897983950903e-05,3.0,False,False,2.0,0.008929921261837032,web,elevated,recent,benign,,synth-39
1403483.0,.csv,text/plain,109554.76969012571,1.0,1745.0,13.707804619843756,0.8743422590255933,0.014539362911629024,3.0,False,False,0.0,0.16008506533359665,internal,elevated,recent,benign,,synth-40
1087056.0,.txt,text/plain,198861.97955575713,1.0,730.0,21.250413601625826,0.7514405674671777,0.0037993147644074135,2.0,False,False,15.0,0.10662746603017734,web,elevated,archival,benign,,synth-41
1351104.0,.cfg,application/octet-stream,196290.30993747688,0.85,3588.0,19.246922244151566,0.6946816129478833,0.15789774177148594,3.0,False,False,14.0,0.30501409299055043,web,elevated,recent,benign,,synth-42
4377501.0,.txt,text/csv,7409.8653475303,1.0,3922.0,20.502705415167345,0.8110209299597428,0.0001439538132390239,1.0,False,False,12.0,0.03643520432084074,web,elevated,archival,benign,,synth-43
2265447.0,.csv,text/plain,95858.12290130244,1.0,1061.0,17.182309438095682,0.6267114501908503,0.009892711784816826,1.0,False,False,13.0,0.1537283275921886,internal,elevated,recent,benign,,synth-44
4052195.0,.cfg,application/json,111968.69430568436,1.0,1741.0,13.610818979147798,0.6148551465988842,0.00826776712896957,3.0,False,False,10.0,0.21972021844696252,web,standard,recent,benign,,synth-45
1948941.0,.csv,text/csv,241523.43703658952,1.0,522.0,21.33786890459507,0.8452401624163829,0.000352326649874577,1.0,False,False,15.0,0.11897837812118844,web,standard,archival,benign,,synth-46
2053781.8,.cfg,application/octet-stream,176669.5192133136,0.85,1967.3999999999999,17.93257326093322,0.5597717435333092,0.1520754370346437,2.1999999999999997,False,False,14.8,0.1984175212389592,internal,elevated,recent,benign,,synth-47
1972382.0,.txt,text/plain,44399.779425331915,1.0,1142.0,23.068771046243302,0.512544703689041,0.00908140937416803,4.0,False,False,18.0,0.23687624343581054,internal,elevated,recent,benign,,synth-48
3405081.0,.csv,text/csv,86229.83228910765,1.0,335.0,25.454071485132683,0.7076530418693845,0.010325019827956566,3.0,False,True,7.0,0.21565956783145815,internal,standard,recent,benign,,synth-49
2056616.0,.txt,text/csv,83002.58791613551,1.0,1964.0,25.45906974157937,0.8875992660753053,0.0063918804170422176,4.0,False,False,14.0,0.0026079395777383607,internal,elevated,archival,benign,,synth-50
5335617.0,.txt,text/csv,24160.5672676737,1.0,1301.0,24.938246131512756,0.6903079521076191,0.013109289285166097,3.0,False,False,12.0,0.1476272151027616,web,elevated,archival,benign,,synth-51
2872014.0,.log,application/json,47047.20466221477,1.0,1605.0,15.199095089050347,0.7533923061963617,0.014979512420956133,2.0,False,False,1.0,0.0842293017853083,internal,standard,recent,benign,,synth-52
184398.0,.txt,application/json,205549.92069888284,1.0,3308.0,9.439575461635979,0.9055946042228036,0.0021336842088002374,2.0,False,False,5.0,0.11436192913664328,web,standard,archival,benign,,synth-53
5059369.0,.cfg,text/csv,59165.29787046568,1.0,1011.0,16.914908325243772,0.5680071971223336,0.018256121956031414,2.0,False,False,2.0,0.0633556142667129,web,standard,archival,benign,,synth-54
3090500.0,.cfg,text/csv,141676.754920415,1.0,3007.0,13.934197943003328,0.5829405296922319,0.007154459192042968,4.0,False,False,8.0,0.24409986025043,web,standard,archival,benign,,synth-55
3034859.0,.log,text/csv,62685.01799860421,1.0,1888.0,13.383919177626353,0.5080610624322959,0.012091750617571888,2.0,False,False,16.0,0.16138602987325426,internal,standard,archival,benign,,synth-56
2595919.1999999997,.log,text/plain,30965.958048353175,1.0,2002.6,19.861604453843512,0.7067558770293796,0.010343725335390486,2.2,False,False,3.6000000000000005,0.1406264322573977,web,standard,archival,benign,,synth-57
1443912.0,.txt,text/plain,44996.29542857224,1.0,1963.0,11.917292582658284,0.5580626780981733,0.01375051175256273,3.0,False,True,9.0,0.16697417841403958,web,elevated,archival,benign,,synth-58
579535.0,.log,application/json,172980.78016713104,1.0,3779.0,24.5274898470482,0.7579974963462313,0.008520796300111108,3.0,False,False,11.0,0.03839409540115263,web,elevated,recent,benign,,synth-59
2457363.8,.cfg,application/json,155465.2260568019,1.0,1436.8000000000002,22.978190458025633,0.7670800736634317,0.006257148235824855,1.4,False,False,16.6,0.15679125662286653,internal,standard,recent,benign,,synth-60
1121262.0,.txt,application/json,183962.11796850793,1.0,2799.0,33.26610385901734,0.5404544160925547,0.006542817839206687,2.0,False,False,7.0,0.21955814212475117,internal,standard,archival,benign,,synth-61
76066.0,.txt,text/csv,191051.22623648035,1.0,3990.0,25.15239856327914,0.8272618530424662,0.0005673911442447332,4.0,False,False,1.0,0.16698895229929786,internal,elevated,archival,benign,,synth-62
2753700.0,.log,text/csv,40142.082266943806,1.0,2014.0,30.44151748193799,0.8404501724946207,0.01348341671793358,3.0,False,False,8.0,0.039361963121871846,internal,elevated,recent,benign,,synth-63
2588283.0,.txt,application/json,89377.78810595997,1.0,2554.0,16.756365158377697,0.9088635852907242,0.007791601004610658,3.0,False,False,18.0,0.17091227000852915,internal,elevated,archival,benign,,synth-64
3902069.0,.txt,application/json,18705.61283675772,1.0,1390.0,16.553532765831388,0.6597344701834238,0.017003143748970106,3.0,False,False,4.0,0.0002793526402415647,internal,elevated,recent,benign,,synth-65
4972418.0,.cfg,text/plain,290952.19846224436,1.0,359.0,24.85054058720694,0.7448081469271254,0.0006005979661683703,3.0,False,False,0.0,0.02276730196280949,internal,elevated,archival,benign,,synth-66
2401167.0,.csv,text/csv,110862.05818612839,1.0,929.0,13.392141864163962,0.7874507192238411,0.014363543257579837,4.0,False,False,0.0,0.11235042189433964,web,standard,recent,benign,,synth-67
1157113.0,.txt,text/plain,93917.2928733343,1.0,647.0,25.662549209010603,0.8941517178897848,0.008977238350887243,1.0,False,False,16.0,0.05063394143838418,web,standard,recent,benign,,synth-68
2839002.0,.csv,application/json,25542.00587269006,0.85,1506.0,18.592991248554263,0.7975664130288174,0.15049624135434783,2.0,False,False,20.0,0.2630881589556424,internal,elevated,recent,benign,,synth-69
369986.0,.txt,text/plain,68185.16803718185,1.0,1234.0,10.14011879855626,0.6505023403814669,0.008075437311801832,3.0,False,False,6.0,0.1713569741835218,web,elevated,archival,benign,,synth-70
302268.0,.txt,text/csv,86498.42186607866,1.0,227.0,29.210530617887013,0.597322707259516,0.016164328313391325,2.0,False,False,15.0,0.12622027109719944,internal,standard,recent,benign,,synth-71
556581.0,.csv,application/json,87652.0406396894,1.0,3765.0,14.367049368497668,0.6242974339524245,0.017724818800165895,3.0,False,False,14.0,0.050093036926804835,web,elevated,archival,benign,,synth-72
3540888.0,.log,application/json,43289.7649398639,1.0,1909.4,22.098271247277548,0.6992285932347156,0.014076082661990317,2.4000000000000004,True,False,1.8000000000000003,0.14859271238242666,internal,elevated,recent,benign,,synth-73
3614485.0,.csv,text/csv,170163.92615898605,1.0,303.0,12.587777311126558,0.8485510917871779,0.014199885808973522,1.0,False,False,0.0,0.1946298188530769,internal,elevated,recent,benign,,synth-74
1621140.0,.log,text/plain,161656.79445348086,1.0,3617.0,15.734718100981613,0.7799150435200193,0.017697804609969395,3.0,False,False,20.0,0.23201980163268665,web,elevated,recent,benign,,synth-75
475926.0,.txt,text/csv,219870.9814780845,1.0,2620.0,21.032680621803845,0.553901235367698,0.018753489351027778,3.0,False,False,4.0,0.02995865407138454,web,elevated,archival,benign,,synth-76
386659.0,.cfg,text/plain,126951.38559979116,1.0,1592.0,20.031548793015933,0.7816928230456066,0.010275837422958446,3.0,False,False,13.0,0.015857769155203788,internal,standard,recent,benign,,synth-77
715685.0,.cfg,text/csv,209564.11401492235,1.0,1649.0,12.068103416618571,0.7977918018900919,0.0006663337742570597,4.0,False,False,14.0,0.0084447050810873,web,standard,recent,benign,,synth-78
3810371.5999999996,.cfg,text/csv,254121.32015797353,1.0,2229.2,19.424794739295926,0.744337148340247,0.010568060887119698,2.8,False,True,13.0,0.1841013253987553,web,elevated,archival,benign,,synth-79
721253.0,.log,text/plain,106537.11349224829,1.0,1019.0,20.897243649627935,0.8312709657125539,0.0009591469079721194,4.0,False,False,5.0,0.21087505555301,internal,elevated,archival,benign,,synth-80
3616956.0,.cfg,text/plain,42995.59909930989,1.0,2089.0,22.23784540755306,0.5320578288092567,0.0013094975582718816,3.0,False,False,11.0,0.09532316955409106,web,elevated,archival,benign,,synth-81
2950878.0,.csv,application/json,220925.4566231274,1.0,2586.0,11.933146369386913,0.8102563029010752,0.010057901819032844,1.0,False,False,2.0,0.24706304577914437,internal,standard,archival,benign,,synth-82
2563030.0,.cfg,application/json,37608.883731524606,1.0,3258.0,16.94099601844159,0.5257448949999536,0.012176033665108079,2.0,False,False,7.0,0.1886751389361607,internal,elevated,recent,benign,,synth-83
2372484.0,.csv,application/json,122324.21473602686,1.0,3040.0,19.435172150935635,0.8849679303631357,0.0018992340363277772,1.0,False,True,8.0,0.061538370283440946,web,elevated,archival,benign,,synth-84
4103407.0,.cfg,text/csv,124729.58361799282,1.0,2807.0,23.991491720622008,0.7403614967280787,0.012928417010630367,3.0,False,False,1.0,0.18822910223274056,internal,elevated,archival,benign,,synth-85
4356143.0,.cfg,text/csv,127731.89345229322,1.0,3093.0,20.79563889507114,0.8789190914034992,0.014816765070230805,2.0,False,False,14.0,0.10288416468135275,web,standard,archival,benign,,synth-86
2555419.0,.csv,text/csv,319673.1645914042,1.0,1644.0,18.234810998275922,0.5657406373568515,0.018461265890041257,4.0,False,False,20.0,0.03410450196183626,internal,standard,archival,benign,,synth-87
3501761.0,.txt,application/json,132808.68405240146,1.0,905.0,17.847344026566002,0.5900057344614906,0.008978485244502682,1.0,False,False,9.0,0.00014201411118477947,web,standard,recent,benign,,synth-88
557217.0,.cfg,text/plain,1934.0860732064175,1.0,1070.0,27.264792749871223,0.8758619539265855,0.019318500058230104,3.0,False,False,14.0,0.02195082815857413,internal,standard,recent,benign,,synth-89
4180392.0,.log,text/plain,83992.98820767933,1.0,809.0,15.87968774192199,0.5402949372182415,0.004113618516100517,1.0,False,False,1.0,0.043080900391366916,web,elevated,recent,benign,,synth-90
2952664.0,.log,text/plain,23081.13174021573,1.0,1383.0,21.46125518097256,0.6445949224541078,0.011404650124529844,3.0,False,False,7.0,0.1655372468401133,web,elevated,recent,benign,,synth-91
3621506.0,.csv,text/plain,47844.43820086864,1.0,804.0,9.128738961185054,0.8516246947347852,0.004706623259484856,4.0,False,False,20.0,0.07484282881154264,web,elevated,recent,benign,,synth-92
3798947.0,.log,text/plain,72473.9098353716,1.0,2858.0,28.471404489872832,0.8847378911529409,0.007290461791184985,3.0,False,False,11.0,0.04863429576484954,internal,standard,recent,benign,,synth-93
1225535.0,.csv,application/json,8031.816388182167,1.0,929.0,22.26463443830128,0.5629844997641192,0.005031245208410988,2.0,False,False,0.0,0.11318598162719759,internal,elevated,archival,benign,,synth-94
3574143.0,.cfg,text/csv,155773.2633080781,1.0,2121.0,11.175895056851369,0.5292607992874907,0.019774702254452013,1.0,False,False,0.0,0.014439332462768573,internal,standard,recent,benign,,synth-95
5205004.0,.csv,application/json,46255.73682560815,1.0,901.0,22.99715098432752,0.7828780550187096,0.018985793621251232,2.0,False,False,12.0,0.15101103360529208,web,elevated,archival,benign,,synth-96
2777484.0,.log,text/csv,26844.397432628233,1.0,3906.0,26.910185927654858,0.5987632272888918,0.011450041412325234,1.0,False,False,13.0,0.06171947005996717,internal,elevated,recent,benign,,synth-97
1695684.0,.txt,application/json,194395.75442417822,1.0,2114.0,24.061321873798214,0.6328933897768407,0.0015286601453304738,1.0,False,False,9.0,0.13944447536025578,internal,elevated,recent,benign,,synth-98
4976449.0,.log,text/csv,134206.57544308648,1.0,1838.0,20.35003018051271,0.5240264893667377,0.004331926220014437,3.0,False,False,6.0,0.1333841956664206,internal,standard,archival,benign,,synth-99
4106709.0,.txt,text/plain,66168.48805214724,1.0,1299.0,24.202172973284085,0.6593802351865278,0.003336243366507543,4.0,False,False,12.0,0.19697731104627045,internal,elevated,archival,benign,,synth-100
4908362.0,.txt,application/json,114275.40807231588,1.0,378.0,16.259853937029384,0.8657815145357299,0.005871948907375373,1.0,False,False,0.0,0.07473468838677619,internal,elevated,recent,benign,,synth-101
3511092.0,.csv,text/csv,23286.02821422954,1.0,2496.0,18.705784696702196,0.7593379242678739,0.008884688604085754,2.0,False,False,17.0,0.2027204635143482,internal,elevated,recent,benign,,synth-102
3950954.0,.log,text/plain,15105.971217206083,1.0,452.0,18.18894015218446,0.5134084879369553,0.007804822004278811,4.0,False,False,13.0,0.012665521908072186,web,elevated,recent,benign,,synth-103
3688256.0,.log,text/csv,142630.62941967312,1.0,3887.0,20.354672466704578,0.5335473116160112,0.008954814370024529,3.0,False,False,10.0,0.24645756604254815,web,standard,archival,benign,,synth-104
1850169.0,.csv,text/csv,105778.45367102319,1.0,1218.0,14.759158314877865,0.901015036688777,0.0160406453443286,3.0,False,False,6.0,0.07023266607675832,internal,standard,archival,benign,,synth-105
4461937.0,.txt,text/plain,229942.69702456266,1.0,3177.0,26.861097291413294,0.7843425721573987,0.008521521860378283,1.0,False,False,1.0,0.004121247558586921,internal,elevated,archival,benign,,synth-106
1401976.0,.log,text/plain,95185.5319584011,1.0,622.0,19.35272968850377,0.5792123777770389,0.01039611515206902,4.0,False,False,14.0,0.0820117249370946,web,elevated,archival,benign,,synth-107
4717196.0,.csv,text/plain,166260.22038582055,1.0,404.0,14.582579895686195,0.7783167176389812,0.009586101444071831,3.0,False,False,14.0,0.1922586511683212,web,elevated,recent,benign,,synth-108
2885053.0,.cfg,text/csv,46699.02223644013,1.0,375.0,18.88588190804271,0.8584957361488122,0.005112491424387533,3.0,False,False,16.0,0.04831231217592802,web,elevated,archival,benign,,synth-109
3328952.8,.log,application/json,48099.14907917959,1.0,2797.4,21.706926860258385,0.8176917929119608,0.014447028304719077,2.0,False,False,6.8,0.03199570529336042,internal,standard,archival,benign,,synth-110
3281822.0,.txt,text/csv,58086.839212231236,1.0,1288.0,20.202112624360936,0.7913141835653623,0.003391075736407079,2.0,False,False,13.0,0.19458210607611623,web,elevated,archival,benign,,synth-111
1627364.0,.cfg,text/plain,1042.5890917597717,1.0,1580.0,25.47473814248835,0.5635440404170359,0.00215789101999756,1.0,False,False,9.0,0.17820446990244257,internal,elevated,recent,benign,,synth-112
1167558.0,.csv,text/csv,40686.59718534323,1.0,904.4000000000001,18.88764320502829,0.7004287955782021,0.010858775973777022,4.0,True,False,15.600000000000001,0.09086123214317814,web,standard,recent,benign,,synth-113
3901879.0,.csv,text/csv,162622.90251690586,1.0,749.0,16.123823562931737,0.8023052354741118,0.013910915418934296,3.0,False,False,3.0,0.2116559077429093,internal,elevated,recent,benign,,synth-114
2722751.0,.log,text/plain,79816.05489108234,1.0,756.0,22.480586432522813,0.8709902267561761,0.0021174677638591865,2.0,False,False,12.0,0.1817064742999493,internal,elevated,archival,benign,,synth-115
3384331.0,.cfg,application/json,150415.9178252156,1.0,1017.0,26.369074714208594,0.7133756896363607,0.009996842683342782,1.0,False,False,3.0,0.011679638398353148,web,standard,recent,benign,,synth-116
2304099.0,.txt,text/csv,52019.43173672021,1.0,2824.0,15.144514845018065,0.8907710015876371,0.002363061858305373,4.0,False,False,9.0,0.06386055908388996,internal,standard,archival,benign,,synth-117
2209637.0,.cfg,text/csv,112084.21652864914,1.0,270.0,12.040723978329595,0.861160727919174,0.006804137624799518,3.0,False,False,9.0,0.13580878789691,internal,standard,archival,benign,,synth-118
17246.0,.txt,application/octet-stream,114777.76780859445,0.85,3636.0,16.753561779949266,0.6041053032544704,0.1591818588659846,3.0,False,True,15.0,0.20650421502797753,internal,standard,archival,benign,,synth-119
3567827.0,.cfg,text/plain,302231.20971936476,1.0,1165.0,19.591291149718355,0.5691718646066283,0.01331395945627854,2.0,False,False,6.0,0.06454610513031786,web,elevated,archival,benign,,synth-120
2167978.0,.csv,application/json,32722.92722548666,1.0,3403.0,14.822633729473726,0.7793341173773414,0.008409512450567407,4.0,False,False,2.0,0.10112235645188603,web,standard,archival,benign,,synth-121
464687.0,.txt,text/plain,121405.99067281152,1.0,1903.0,20.777512518439636,0.5926787600663335,0.016602915357495182,3.0,False,False,5.0,0.05628366229576068,web,standard,recent,benign,,synth-122
2219957.0,.csv,text/plain,165880.78679380362,1.0,1686.1999999999998,14.294264731698508,0.7345071134650385,0.01546881199944549,3.6,False,False,3.2,0.16528037124748876,internal,standard,recent,benign,,synth-123
244983.0,.log,text/plain,217713.2443843483,1.0,467.0,24.419690652649045,0.6022505520254814,0.004106498944628973,1.0,False,False,19.0,0.20983838903484828,web,elevated,archival,benign,,synth-124
5144473.0,.csv,text/plain,66453.8757829952,1.0,2334.0,14.023732235835945,0.6761069662255236,0.018769958269038944,2.0,False,False,8.0,0.13550096095373146,internal,elevated,archival,benign,,synth-125
1078591.0,.cfg,text/csv,273389.32516238495,1.0,3868.0,15.386250679540138,0.6587780911405658,0.004849475568870125,4.0,False,False,13.0,0.23188207189901694,internal,elevated,archival,benign,,synth-126
277880.0,.txt,text/plain,60565.8939802581,1.0,3558.0,20.30626971228939,0.8153331298597364,0.018298324792790678,4.0,False,False,0.0,0.09087062006180568,web,elevated,recent,benign,,synth-127
3919363.0,.txt,application/octet-stream,110499.62709416768,0.85,1735.0,23.32049522130527,0.6913824801121229,0.15839928835319747,1.0,False,False,3.0,0.2729203088728157,internal,standard,recent,benign,,synth-128
4614220.0,.txt,text/plain,152779.37084887247,1.0,983.0,24.548701667071917,0.5768097117002423,0.018853874648528012,4.0,False,False,1.0,0.12716458756267113,internal,elevated,archival,benign,,synth-129
1161975.0,.cfg,application/json,102850.80694313796,1.0,2174.0,16.49522367764462,0.7938422661156219,0.006677753833425599,3.0,False,False,0.0,0.05310678895747176,web,elevated,recent,benign,,synth-130
5094442.0,.log,text/plain,211220.02024588964,1.0,1114.0,20.02943315191324,0.8390077207332309,0.016809387909937332,4.0,False,False,11.0,0.0876805549483585,web,elevated,recent,benign,,synth-131
1016811.0,.cfg,application/json,94835.63752727535,1.0,1303.0,22.628654227496636,0.7035567691419287,0.006816457760480101,2.0,False,False,1.0,0.1101591070362638,web,standard,recent,benign,,synth-132
3216849.0,.txt,text/csv,71217.90660959006,1.0,74.0,27.059032389809225,0.5156346050629798,0.013940916623631344,3.0,False,False,10.0,0.00582493015833857,internal,standard,archival,benign,,synth-133
3563147.0,.txt,text/csv,135512.58710946015,1.0,3623.0,15.472551059377132,0.8572066218003536,0.014881858759264035,3.0,False,False,4.0,0.13035778611489887,internal,standard,recent,benign,,synth-134
816600.0,.log,text/plain,157308.9015616284,1.0,343.0,13.695551926868324,0.8248614071679768,0.01652252850361031,4.0,False,False,4.0,0.044911034360029134,internal,elevated,recent,benign,,synth-135
834827.0,.csv,text/plain,81329.72580786551,1.0,3431.0,22.338518948290677,0.5286864392591512,0.012558384207622859,3.0,False,False,15.0,0.19972309556260204,internal,elevated,archival,benign,,synth-136
3886906.0,.log,text/csv,96300.28065560272,1.0,3029.0,18.664410564975977,0.6243174846110351,0.008709071060621859,1.0,False,False,16.0,0.017634054232640445,internal,standard,archival,benign,,synth-137
2487055.0,.txt,text/plain,175733.8951364216,1.0,1956.0,26.65748146273201,0.8421705283679144,8.63216339673345e-06,1.0,False,False,16.0,0.13764890207484898,internal,elevated,archival,benign,,synth-138
907285.0,.csv,text/csv,106707.50380063482,1.0,1428.0,20.04370075711921,0.7853214605802414,0.014431975778211923,2.0,False,False,15.0,0.08815795682086328,web,elevated,recent,benign,,synth-139
4089361.0,.txt,text/csv,58189.887361760804,1.0,54.0,21.540225561185945,0.5648356011751268,0.011481090626951851,4.0,False,False,11.0,0.21915724481082605,web,elevated,recent,benign,,synth-140
